"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"nucleocytoplasmic transport","C3_05_24",2,3,3.7e-24,-0.415037499278844,0.6076
"nuclear transport","C3_05_24",4,4,3.7e-24,0,1
"regulation of DNA repair","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5398
"peptidyl-lysine modification","C3_05_24",6,4,3.7e-24,0.485426827170242,0.4517
"protein targeting","C3_05_24",1,3,3.7e-24,-1,0.2517
"cytoplasmic translation","C3_05_24",3,2,3.7e-24,0.415037499278844,0.7307
"regulation of autophagy","C3_05_24",4,2,3.7e-24,0.736965594166206,0.3333
"signal transduction in response to DNA damage","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5265
"regulation of intracellular transport","C3_05_24",3,3,3.7e-24,0,1
"protein localization to nucleus","C3_05_24",2,3,3.7e-24,-0.415037499278844,0.5908
"microtubule cytoskeleton organization involved in mitosis","C3_05_24",3,1,3.7e-24,1,0.4204
"telomere maintenance","C3_05_24",0,1,3.7e-24,-1,0.4142
"cell cycle checkpoint signaling","C3_05_24",3,3,3.7e-24,0,1
"regulation of protein modification by small protein conjugation or removal","C3_05_24",4,2,3.7e-24,0.736965594166206,0.2982
"cellular respiration","C3_05_24",4,2,3.7e-24,0.736965594166206,0.3306
"cellular component disassembly","C3_05_24",4,4,3.7e-24,0,1
"nuclear chromosome segregation","C3_05_24",2,3,3.7e-24,-0.415037499278844,0.6038
"regulation of protein stability","C3_05_24",0,2,3.7e-24,-1.58496250072116,0.0771
"regulation of cell cycle phase transition","C3_05_24",5,4,3.7e-24,0.263034405833794,0.8004
"regulation of protein catabolic process","C3_05_24",5,4,3.7e-24,0.263034405833794,0.807
"response to endoplasmic reticulum stress","C3_05_24",1,3,3.7e-24,-1,0.2615
"vesicle organization","C3_05_24",2,3,3.7e-24,-0.415037499278844,0.5918
"mitochondrial respiratory chain complex assembly","C3_05_24",1,1,3.7e-24,0,1
"DNA-templated transcription elongation","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6481
"mitochondrial transport","C3_05_24",4,2,3.7e-24,0.736965594166206,0.275
"establishment of organelle localization","C3_05_24",2,4,3.7e-24,-0.736965594166206,0.2932
"regulation of intracellular protein transport","C3_05_24",2,2,3.7e-24,0,1
"response to UV","C3_05_24",2,2,3.7e-24,0,1
"RNA localization","C3_05_24",2,2,3.7e-24,0,1
"response to topologically incorrect protein","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6659
"organelle fission","C3_05_24",6,4,3.7e-24,0.485426827170242,0.4722
"non-membrane-bounded organelle assembly","C3_05_24",4,4,3.7e-24,0,1
"protein polyubiquitination","C3_05_24",3,2,3.7e-24,0.415037499278844,0.7278
"methylation","C3_05_24",1,3,3.7e-24,-1,0.2215
"phospholipid biosynthetic process","C3_05_24",2,2,3.7e-24,0,1
"oxidative phosphorylation","C3_05_24",3,2,3.7e-24,0.415037499278844,0.7369
"establishment of protein localization to membrane","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5356
"in utero embryonic development","C3_05_24",3,3,3.7e-24,0,1
"vacuole organization","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5184
"nuclear-transcribed mRNA catabolic process","C3_05_24",4,1,3.7e-24,1.32192809488736,0.0628
"protein folding","C3_05_24",0,2,3.7e-24,-1.58496250072116,0.1301
"DNA conformation change","C3_05_24",0,1,3.7e-24,-1,0.5151
"regulation of chromosome segregation","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6295
"regulation of apoptotic signaling pathway","C3_05_24",3,4,3.7e-24,-0.321928094887362,0.6522
"cell cycle G2/M phase transition","C3_05_24",4,1,3.7e-24,1.32192809488736,0.0539
"vacuolar transport","C3_05_24",0,1,3.7e-24,-1,0.4111
"response to ionizing radiation","C3_05_24",4,1,3.7e-24,1.32192809488736,0.0739
"cellular response to UV","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6481
"regulation of binding","C3_05_24",1,4,3.7e-24,-1.32192809488736,0.0827
"nucleic acid transport","C3_05_24",1,1,3.7e-24,0,1
"RNA transport","C3_05_24",0,1,3.7e-24,-1,0.4199
"ribonucleoprotein complex subunit organization","C3_05_24",5,2,3.7e-24,1,0.1946
"regulation of DNA replication","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6455
"ribose phosphate metabolic process","C3_05_24",2,5,3.7e-24,-1,0.1236
"proton motive force-driven ATP synthesis","C3_05_24",1,0,3.7e-24,1,0.4546
"ribonucleotide metabolic process","C3_05_24",5,4,3.7e-24,0.263034405833794,0.8028
"telomere organization","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6674
"cellular response to topologically incorrect protein","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6588
"Golgi organization","C3_05_24",0,1,3.7e-24,-1,0.4145
"ribonucleoprotein complex assembly","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5285
"cellular nitrogen compound catabolic process","C3_05_24",3,4,3.7e-24,-0.321928094887362,0.6405
"negative regulation of phosphorus metabolic process","C3_05_24",3,3,3.7e-24,0,1
"heterocycle catabolic process","C3_05_24",1,4,3.7e-24,-1.32192809488736,0.0822
"mitochondrial membrane organization","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6428
"regulation of protein-containing complex assembly","C3_05_24",2,3,3.7e-24,-0.415037499278844,0.6035
"positive regulation of cellular component biogenesis","C3_05_24",4,4,3.7e-24,0,1
"response to oxidative stress","C3_05_24",2,3,3.7e-24,-0.415037499278844,0.6022
"regulation of supramolecular fiber organization","C3_05_24",0,3,3.7e-24,-2,0.0345
"positive regulation of protein localization","C3_05_24",2,3,3.7e-24,-0.415037499278844,0.5961
"positive regulation of cell projection organization","C3_05_24",3,4,3.7e-24,-0.321928094887362,0.6498
"negative regulation of transferase activity","C3_05_24",0,2,3.7e-24,-1.58496250072116,0.1464
"autophagy of mitochondrion","C3_05_24",1,1,3.7e-24,0,1
"positive regulation of amide metabolic process","C3_05_24",1,1,3.7e-24,0,1
"chromatin remodeling","C3_05_24",4,3,3.7e-24,0.321928094887362,0.7793
"viral process","C3_05_24",4,3,3.7e-24,0.321928094887362,0.7802
"macromolecule deacylation","C3_05_24",0,1,3.7e-24,-1,0.4246
"mitotic cytokinesis","C3_05_24",1,1,3.7e-24,0,1
"aromatic compound catabolic process","C3_05_24",5,4,3.7e-24,0.263034405833794,0.8101
"vesicle localization","C3_05_24",2,2,3.7e-24,0,1
"establishment or maintenance of cell polarity","C3_05_24",7,2,3.7e-24,1.41503749927884,0.1193
"Wnt signaling pathway","C3_05_24",7,3,3.7e-24,1,0.1941
"cell-cell signaling by wnt","C3_05_24",5,4,3.7e-24,0.263034405833794,0.8084
"ATP metabolic process","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5289
"cellular response to chemical stress","C3_05_24",3,3,3.7e-24,0,1
"regulation of vacuole organization","C3_05_24",0,0,3.7e-24,0,1
"cellular response to external stimulus","C3_05_24",3,3,3.7e-24,0,1
"negative regulation of protein phosphorylation","C3_05_24",3,3,3.7e-24,0,1
"negative regulation of catabolic process","C3_05_24",2,3,3.7e-24,-0.415037499278844,0.6167
"regulation of microtubule cytoskeleton organization","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6513
"chromosome localization","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6507
"negative regulation of mitotic nuclear division","C3_05_24",0,0,3.7e-24,0,1
"regulation of actin filament organization","C3_05_24",2,2,3.7e-24,0,1
"dephosphorylation","C3_05_24",2,3,3.7e-24,-0.415037499278844,0.6286
"glycosylation","C3_05_24",6,2,3.7e-24,1.22239242133645,0.1467
"positive regulation of establishment of protein localization","C3_05_24",3,2,3.7e-24,0.415037499278844,0.7515
"regulation of microtubule-based process","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.532
"cell-substrate junction organization","C3_05_24",1,1,3.7e-24,0,1
"protein-containing complex localization","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6845
"mitochondrial transmembrane transport","C3_05_24",0,1,3.7e-24,-1,0.4997
"stem cell population maintenance","C3_05_24",0,2,3.7e-24,-1.58496250072116,0.1789
"ribosome assembly","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6422
"intraciliary transport","C3_05_24",0,0,3.7e-24,0,1
"Golgi to plasma membrane protein transport","C3_05_24",0,0,3.7e-24,0,1
"response to amino acid starvation","C3_05_24",0,0,3.7e-24,0,1
"cellular response to extracellular stimulus","C3_05_24",2,2,3.7e-24,0,1
"cell growth","C3_05_24",7,4,3.7e-24,0.678071905112638,0.3423
"protein glycosylation","C3_05_24",4,2,3.7e-24,0.736965594166206,0.2644
"macromolecule glycosylation","C3_05_24",4,2,3.7e-24,0.736965594166206,0.3046
"maintenance of cell number","C3_05_24",3,2,3.7e-24,0.415037499278844,0.7284
"response to reactive oxygen species","C3_05_24",3,2,3.7e-24,0.415037499278844,0.7241
"regulation of cell morphogenesis","C3_05_24",2,2,3.7e-24,0,1
"regulation of cellular component size","C3_05_24",2,3,3.7e-24,-0.415037499278844,0.6238
"cell-substrate junction assembly","C3_05_24",2,1,3.7e-24,0.584962500721156,0.634
"membrane fission","C3_05_24",0,0,3.7e-24,0,1
"membrane docking","C3_05_24",1,0,3.7e-24,1,0.478
"fibroblast migration","C3_05_24",0,0,3.7e-24,0,1
"nucleus organization","C3_05_24",4,1,3.7e-24,1.32192809488736,0.0677
"regulation of cell growth","C3_05_24",0,3,3.7e-24,-2,0.0371
"fibroblast proliferation","C3_05_24",0,1,3.7e-24,-1,0.429
"cell cycle G1/S phase transition","C3_05_24",4,2,3.7e-24,0.736965594166206,0.3436
"actin filament organization","C3_05_24",1,3,3.7e-24,-1,0.2291
"response to oxygen levels","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5308
"epigenetic regulation of gene expression","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5763
"organelle fusion","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6496
"lipoprotein metabolic process","C3_05_24",1,1,3.7e-24,0,1
"protein lipidation","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6373
"regulation of plasma membrane bounded cell projection assembly","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6717
"regulation of actin filament-based process","C3_05_24",2,3,3.7e-24,-0.415037499278844,0.5996
"regulation of GTPase activity","C3_05_24",5,3,3.7e-24,0.584962500721156,0.3805
"nuclear envelope organization","C3_05_24",0,1,3.7e-24,-1,0.4718
"protein autophosphorylation","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6819
"connective tissue development","C3_05_24",2,2,3.7e-24,0,1
"cellular response to heat","C3_05_24",0,0,3.7e-24,0,1
"myeloid cell homeostasis","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5435
"regulation of neuron projection development","C3_05_24",3,4,3.7e-24,-0.321928094887362,0.6303
"receptor metabolic process","C3_05_24",0,0,3.7e-24,0,1
"maintenance of protein location in cell","C3_05_24",0,0,3.7e-24,0,1
"apoptotic mitochondrial changes","C3_05_24",0,1,3.7e-24,-1,0.4833
"response to transforming growth factor beta","C3_05_24",3,2,3.7e-24,0.415037499278844,0.7401
"neural tube development","C3_05_24",0,1,3.7e-24,-1,0.4083
"maintenance of protein location","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6267
"regulation of ubiquitin-protein transferase activity","C3_05_24",0,0,3.7e-24,0,1
"cilium assembly","C3_05_24",3,3,3.7e-24,0,1
"mRNA export from nucleus","C3_05_24",0,0,3.7e-24,0,1
"regulation of cell-substrate junction organization","C3_05_24",1,0,3.7e-24,1,0.4604
"membrane biogenesis","C3_05_24",1,0,3.7e-24,1,0.4728
"cilium organization","C3_05_24",5,3,3.7e-24,0.584962500721156,0.3801
"platelet-derived growth factor receptor signaling pathway","C3_05_24",1,1,3.7e-24,0,1
"iron-sulfur cluster assembly","C3_05_24",1,0,3.7e-24,1,0.2151
"metallo-sulfur cluster assembly","C3_05_24",1,0,3.7e-24,1,0.2199
"centromere complex assembly","C3_05_24",1,0,3.7e-24,1,0.2574
"cellular response to oxygen levels","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6735
"fatty acid beta-oxidation","C3_05_24",1,1,3.7e-24,0,1
"organelle localization by membrane tethering","C3_05_24",1,1,3.7e-24,0,1
"autophagosome maturation","C3_05_24",3,1,3.7e-24,1,0.5003
"cellular response to transforming growth factor beta stimulus","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5331
"nucleotide catabolic process","C3_05_24",0,1,3.7e-24,-1,0.5188
"tube closure","C3_05_24",0,0,3.7e-24,0,1
"regulation of stem cell differentiation","C3_05_24",0,0,3.7e-24,0,1
"substrate adhesion-dependent cell spreading","C3_05_24",1,1,3.7e-24,0,1
"chondrocyte differentiation","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6304
"regulation of fibroblast proliferation","C3_05_24",0,1,3.7e-24,-1,0.4996
"morphogenesis of an epithelial sheet","C3_05_24",1,0,3.7e-24,1,0.4456
"microtubule polymerization","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6388
"response to virus","C3_05_24",2,3,3.7e-24,-0.415037499278844,0.6072
"membrane assembly","C3_05_24",0,0,3.7e-24,0,1
"COPII vesicle coating","C3_05_24",0,0,3.7e-24,0,1
"erythrocyte differentiation","C3_05_24",1,1,3.7e-24,0,1
"organophosphate catabolic process","C3_05_24",0,1,3.7e-24,-1,0.4051
"regulation of embryonic development","C3_05_24",1,1,3.7e-24,0,1
"regulation of focal adhesion assembly","C3_05_24",0,0,3.7e-24,0,1
"regulation of cell-substrate junction assembly","C3_05_24",0,1,3.7e-24,-1,0.5299
"regulation of extracellular matrix organization","C3_05_24",0,0,3.7e-24,0,1
"GPI anchor biosynthetic process","C3_05_24",1,0,3.7e-24,1,0.2619
"lamellipodium organization","C3_05_24",0,1,3.7e-24,-1,0.4635
"positive regulation of stem cell population maintenance","C3_05_24",0,0,3.7e-24,0,1
"monosaccharide metabolic process","C3_05_24",4,2,3.7e-24,0.736965594166206,0.2793
"U2-type prespliceosome assembly","C3_05_24",1,0,3.7e-24,1,0.3132
"heterochromatin formation","C3_05_24",0,0,3.7e-24,0,1
"peroxisome organization","C3_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial fission","C3_05_24",1,0,3.7e-24,1,0.2876
"cellular pigmentation","C3_05_24",0,0,3.7e-24,0,1
"regulation of fibroblast migration","C3_05_24",1,0,3.7e-24,1,0.3304
"cellular carbohydrate metabolic process","C3_05_24",2,2,3.7e-24,0,1
"positive regulation of axonogenesis","C3_05_24",0,0,3.7e-24,0,1
"kinetochore organization","C3_05_24",1,0,3.7e-24,1,0.1837
"stem cell differentiation","C3_05_24",2,2,3.7e-24,0,1
"proton transmembrane transport","C3_05_24",1,1,3.7e-24,0,1
"cellular response to insulin stimulus","C3_05_24",1,1,3.7e-24,0,1
"establishment of mitotic spindle localization","C3_05_24",0,0,3.7e-24,0,1
"cell redox homeostasis","C3_05_24",0,0,3.7e-24,0,1
"stress granule assembly","C3_05_24",1,1,3.7e-24,0,1
"protein neddylation","C3_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane potential","C3_05_24",1,0,3.7e-24,1,0.3912
"neuron death","C3_05_24",2,3,3.7e-24,-0.415037499278844,0.6007
"defense response to virus","C3_05_24",4,2,3.7e-24,0.736965594166206,0.3005
"sulfur compound metabolic process","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5309
"NADP metabolic process","C3_05_24",0,0,3.7e-24,0,1
"vacuolar acidification","C3_05_24",1,0,3.7e-24,1,0.4465
"oligosaccharide-lipid intermediate biosynthetic process","C3_05_24",0,0,3.7e-24,0,1
"lysosomal lumen acidification","C3_05_24",0,0,3.7e-24,0,1
"glycosyl compound biosynthetic process","C3_05_24",0,0,3.7e-24,0,1
"heart valve development","C3_05_24",1,1,3.7e-24,0,1
"water-soluble vitamin metabolic process","C3_05_24",1,0,3.7e-24,1,0.4757
"interferon-beta production","C3_05_24",0,0,3.7e-24,0,1
"regulation of interferon-beta production","C3_05_24",1,0,3.7e-24,1,0.3614
"branched-chain amino acid metabolic process","C3_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane permeability","C3_05_24",1,1,3.7e-24,0,1
"respiratory tube development","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6661
"cellular senescence","C3_05_24",1,1,3.7e-24,0,1
"positive regulation of neurogenesis","C3_05_24",2,3,3.7e-24,-0.415037499278844,0.6142
"mitochondrial outer membrane permeabilization","C3_05_24",0,0,3.7e-24,0,1
"immune system development","C3_05_24",3,1,3.7e-24,1,0.4058
"clathrin-dependent endocytosis","C3_05_24",0,0,3.7e-24,0,1
"positive regulation of viral process","C3_05_24",1,0,3.7e-24,1,0.4709
"bone development","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5489
"cell-substrate adhesion","C3_05_24",4,3,3.7e-24,0.321928094887362,0.7775
"positive regulation of microtubule polymerization","C3_05_24",0,0,3.7e-24,0,1
"pteridine-containing compound metabolic process","C3_05_24",0,0,3.7e-24,0,1
"response to arsenic-containing substance","C3_05_24",0,0,3.7e-24,0,1
"response to insulin","C3_05_24",0,2,3.7e-24,-1.58496250072116,0.1474
"ubiquinone metabolic process","C3_05_24",0,0,3.7e-24,0,1
"cellular response to arsenic-containing substance","C3_05_24",0,0,3.7e-24,0,1
"inositol phosphate catabolic process","C3_05_24",0,0,3.7e-24,0,1
"telomerase RNA localization to Cajal body","C3_05_24",0,0,3.7e-24,0,1
"respiratory system development","C3_05_24",3,1,3.7e-24,1,0.417
"regulation of generation of precursor metabolites and energy","C3_05_24",0,1,3.7e-24,-1,0.4236
"mitochondrial calcium ion homeostasis","C3_05_24",0,0,3.7e-24,0,1
"G0 to G1 transition","C3_05_24",0,0,3.7e-24,0,1
"mitochondrial genome maintenance","C3_05_24",0,0,3.7e-24,0,1
"release of cytochrome c from mitochondria","C3_05_24",0,0,3.7e-24,0,1
"cortical cytoskeleton organization","C3_05_24",0,0,3.7e-24,0,1
"response to sterol depletion","C3_05_24",0,0,3.7e-24,0,1
"regulation of ncRNA transcription","C3_05_24",0,0,3.7e-24,0,1
"mesenchymal cell differentiation","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5364
"protein-DNA complex subunit organization","C3_05_24",4,2,3.7e-24,0.736965594166206,0.2887
"response to fluid shear stress","C3_05_24",0,0,3.7e-24,0,1
"collagen fibril organization","C3_05_24",0,0,3.7e-24,0,1
"roof of mouth development","C3_05_24",2,0,3.7e-24,1.58496250072116,0.1514
"regulation of protein dephosphorylation","C3_05_24",1,1,3.7e-24,0,1
"multicellular organism growth","C3_05_24",1,1,3.7e-24,0,1
"miRNA processing","C3_05_24",1,1,3.7e-24,0,1
"small molecule catabolic process","C3_05_24",5,3,3.7e-24,0.584962500721156,0.4257
"regulation of G0 to G1 transition","C3_05_24",0,0,3.7e-24,0,1
"circadian regulation of gene expression","C3_05_24",0,1,3.7e-24,-1,0.5001
"regulation of translational fidelity","C3_05_24",0,0,3.7e-24,0,1
"ubiquinone biosynthetic process","C3_05_24",1,0,3.7e-24,1,0.1481
"mitochondrial calcium ion transmembrane transport","C3_05_24",0,0,3.7e-24,0,1
"quinone biosynthetic process","C3_05_24",0,0,3.7e-24,0,1
"viral release from host cell","C3_05_24",0,0,3.7e-24,0,1
"exit from host cell","C3_05_24",0,0,3.7e-24,0,1
"positive regulation of GTPase activity","C3_05_24",0,2,3.7e-24,-1.58496250072116,0.1604
"regulation of cytokinesis","C3_05_24",1,1,3.7e-24,0,1
"mitochondrion localization","C3_05_24",0,0,3.7e-24,0,1
"renal system development","C3_05_24",2,2,3.7e-24,0,1
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","C3_05_24",4,2,3.7e-24,0.736965594166206,0.2745
"regulation of cell-substrate adhesion","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6802
"centrosome localization","C3_05_24",1,0,3.7e-24,1,0.2606
"microtubule organizing center localization","C3_05_24",0,0,3.7e-24,0,1
"pinocytosis","C3_05_24",0,0,3.7e-24,0,1
"lamellipodium assembly","C3_05_24",0,0,3.7e-24,0,1
"cellular response to sterol depletion","C3_05_24",0,0,3.7e-24,0,1
"placenta development","C3_05_24",3,1,3.7e-24,1,0.4092
"rhythmic process","C3_05_24",2,2,3.7e-24,0,1
"spindle localization","C3_05_24",1,0,3.7e-24,1,0.4194
"carbohydrate derivative catabolic process","C3_05_24",3,2,3.7e-24,0.415037499278844,0.732
"response to amino acid","C3_05_24",0,1,3.7e-24,-1,0.4618
"regulation of intracellular steroid hormone receptor signaling pathway","C3_05_24",1,1,3.7e-24,0,1
"regulation of neuron death","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.53
"ossification","C3_05_24",4,4,3.7e-24,0,1
"mammary gland epithelial cell proliferation","C3_05_24",0,0,3.7e-24,0,1
"ribosomal subunit export from nucleus","C3_05_24",0,0,3.7e-24,0,1
"ribosome localization","C3_05_24",0,0,3.7e-24,0,1
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","C3_05_24",0,0,3.7e-24,0,1
"seminiferous tubule development","C3_05_24",0,0,3.7e-24,0,1
"cellular response to acid chemical","C3_05_24",4,1,3.7e-24,1.32192809488736,0.0119
"positive regulation of kinase activity","C3_05_24",5,4,3.7e-24,0.263034405833794,0.804
"positive regulation by host of viral process","C3_05_24",0,0,3.7e-24,0,1
"mitochondrion morphogenesis","C3_05_24",0,0,3.7e-24,0,1
"regulation of establishment of cell polarity","C3_05_24",0,0,3.7e-24,0,1
"cellular lipid catabolic process","C3_05_24",0,2,3.7e-24,-1.58496250072116,0.1466
"neuron apoptotic process","C3_05_24",2,2,3.7e-24,0,1
"inner cell mass cell proliferation","C3_05_24",0,0,3.7e-24,0,1
"polyamine biosynthetic process","C3_05_24",1,0,3.7e-24,1,0.1886
"folic acid metabolic process","C3_05_24",0,0,3.7e-24,0,1
"organelle inheritance","C3_05_24",0,0,3.7e-24,0,1
"polyol metabolic process","C3_05_24",1,1,3.7e-24,0,1
"regulation of type I interferon-mediated signaling pathway","C3_05_24",0,0,3.7e-24,0,1
"intracellular lipid transport","C3_05_24",0,0,3.7e-24,0,1
"fat cell differentiation","C3_05_24",2,2,3.7e-24,0,1
"iron ion homeostasis","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6407
"negative regulation of cell projection organization","C3_05_24",3,2,3.7e-24,0.415037499278844,0.7343
"dicarboxylic acid metabolic process","C3_05_24",1,1,3.7e-24,0,1
"regulation of anatomical structure size","C3_05_24",5,4,3.7e-24,0.263034405833794,0.8082
"regulation of small molecule metabolic process","C3_05_24",5,3,3.7e-24,0.584962500721156,0.3785
"pentose-phosphate shunt","C3_05_24",0,0,3.7e-24,0,1
"pericardium development","C3_05_24",0,0,3.7e-24,0,1
"lysosomal protein catabolic process","C3_05_24",0,0,3.7e-24,0,1
"carbohydrate derivative transport","C3_05_24",0,0,3.7e-24,0,1
"alcohol biosynthetic process","C3_05_24",1,1,3.7e-24,0,1
"regulation of membrane permeability","C3_05_24",2,0,3.7e-24,1.58496250072116,0.0951
"signal peptide processing","C3_05_24",0,0,3.7e-24,0,1
"UV-damage excision repair","C3_05_24",0,0,3.7e-24,0,1
"biological process involved in interaction with host","C3_05_24",2,2,3.7e-24,0,1
"body morphogenesis","C3_05_24",0,0,3.7e-24,0,1
"extracellular vesicle biogenesis","C3_05_24",0,0,3.7e-24,0,1
"negative regulation of defense response to virus","C3_05_24",1,0,3.7e-24,1,0.2071
"aminoglycan biosynthetic process","C3_05_24",0,0,3.7e-24,0,1
"sterol biosynthetic process","C3_05_24",1,0,3.7e-24,1,0.3984
"polyamine metabolic process","C3_05_24",0,0,3.7e-24,0,1
"magnesium ion transport","C3_05_24",0,0,3.7e-24,0,1
"lamellipodium morphogenesis","C3_05_24",0,0,3.7e-24,0,1
"positive regulation of neuron migration","C3_05_24",1,0,3.7e-24,1,0.1436
"regulation of glucose metabolic process","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6265
"monosaccharide biosynthetic process","C3_05_24",1,1,3.7e-24,0,1
"response to acid chemical","C3_05_24",2,1,3.7e-24,0.584962500721156,0.6327
"regulation of carbohydrate metabolic process","C3_05_24",4,2,3.7e-24,0.736965594166206,0.2769
"positive regulation of nervous system development","C3_05_24",2,2,3.7e-24,0,1
"regulation of circadian rhythm","C3_05_24",4,1,3.7e-24,1.32192809488736,0.0242
"trabecula morphogenesis","C3_05_24",1,0,3.7e-24,1,0.3629
"pigment accumulation","C3_05_24",0,0,3.7e-24,0,1
"cellular pigment accumulation","C3_05_24",0,0,3.7e-24,0,1
"regulation of pinocytosis","C3_05_24",0,0,3.7e-24,0,1
"regulation of ligase activity","C3_05_24",0,0,3.7e-24,0,1
"smoothened signaling pathway involved in dorsal/ventral neural tube patterning","C3_05_24",0,0,3.7e-24,0,1
"glycosyl compound metabolic process","C3_05_24",1,0,3.7e-24,1,0.4818
"substantia nigra development","C3_05_24",2,0,3.7e-24,1.58496250072116,0.1205
"negative regulation of GTPase activity","C3_05_24",0,0,3.7e-24,0,1
"axon extension","C3_05_24",0,1,3.7e-24,-1,0.5104
"positive regulation of epithelial to mesenchymal transition","C3_05_24",1,0,3.7e-24,1,0.2997
"one-carbon metabolic process","C3_05_24",0,0,3.7e-24,0,1
"NADPH regeneration","C3_05_24",0,0,3.7e-24,0,1
"cellular response to dsRNA","C3_05_24",2,0,3.7e-24,1.58496250072116,0.0133
"neuron projection organization","C3_05_24",0,1,3.7e-24,-1,0.5192
"postsynapse organization","C3_05_24",2,2,3.7e-24,0,1
"regulation of ketone biosynthetic process","C3_05_24",0,0,3.7e-24,0,1
"mitochondrion distribution","C3_05_24",0,0,3.7e-24,0,1
"regulation of autophagosome maturation","C3_05_24",0,0,3.7e-24,0,1
"magnesium ion transmembrane transport","C3_05_24",0,0,3.7e-24,0,1
"regulation of cell division","C3_05_24",1,2,3.7e-24,-0.584962500721156,0.5789
"intermembrane lipid transfer","C3_05_24",1,0,3.7e-24,1,0.2744
"organophosphate ester transport","C3_05_24",1,1,3.7e-24,0,1
"movement in host","C3_05_24",1,1,3.7e-24,0,1
"extracellular matrix assembly","C3_05_24",0,0,3.7e-24,0,1
"cellular metabolic compound salvage","C3_05_24",1,0,3.7e-24,1,0.3251
"regulation of ATP-dependent activity","C3_05_24",1,1,3.7e-24,0,1
"cell migration involved in heart development","C3_05_24",0,0,3.7e-24,0,1
"cellular response to fluid shear stress","C3_05_24",0,0,3.7e-24,0,1
"sphingomyelin biosynthetic process","C3_05_24",0,0,3.7e-24,0,1
"ether lipid biosynthetic process","C3_05_24",0,0,3.7e-24,0,1
"embryonic body morphogenesis","C3_05_24",0,0,3.7e-24,0,1
"amino sugar biosynthetic process","C3_05_24",0,0,3.7e-24,0,1
"glycerol ether biosynthetic process","C3_05_24",0,0,3.7e-24,0,1
"pigmentation","C3_05_24",1,1,3.7e-24,0,1
"cellular response to ketone","C3_05_24",0,1,3.7e-24,-1,0.4442
"nonribosomal peptide biosynthetic process","C3_05_24",0,0,3.7e-24,0,1
"glial cell apoptotic process","C3_05_24",0,0,3.7e-24,0,1
"lipoprotein catabolic process","C3_05_24",0,0,3.7e-24,0,1
"suppression of viral release by host","C3_05_24",0,0,3.7e-24,0,1
"chaperone-mediated autophagy","C3_05_24",0,0,3.7e-24,0,1
"regulation of steroid hormone biosynthetic process","C3_05_24",0,0,3.7e-24,0,1
"synaptic vesicle lumen acidification","C3_05_24",0,0,3.7e-24,0,1
"semaphorin-plexin signaling pathway involved in neuron projection guidance","C3_05_24",0,0,3.7e-24,0,1
"regulation of Golgi organization","C3_05_24",0,0,3.7e-24,0,1
"Schwann cell differentiation","C3_05_24",0,0,3.7e-24,0,1
