"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"axon extension","MMEA9_C3",1,1,3.7e-24,0,1
"positive regulation of epithelial to mesenchymal transition","MMEA9_C3",1,1,3.7e-24,0,1
"one-carbon metabolic process","MMEA9_C3",0,0,3.7e-24,0,1
"NADPH regeneration","MMEA9_C3",0,0,3.7e-24,0,1
"cellular response to dsRNA","MMEA9_C3",0,0,3.7e-24,0,1
"neuron projection organization","MMEA9_C3",1,1,3.7e-24,0,1
"postsynapse organization","MMEA9_C3",0,1,3.7e-24,-1,0.4082
"regulation of ketone biosynthetic process","MMEA9_C3",0,0,3.7e-24,0,1
"mitochondrion distribution","MMEA9_C3",0,0,3.7e-24,0,1
"regulation of autophagosome maturation","MMEA9_C3",0,0,3.7e-24,0,1
"magnesium ion transmembrane transport","MMEA9_C3",0,0,3.7e-24,0,1
"regulation of cell division","MMEA9_C3",1,2,3.7e-24,-0.584962500721156,0.5753
"intermembrane lipid transfer","MMEA9_C3",0,0,3.7e-24,0,1
"organophosphate ester transport","MMEA9_C3",0,1,3.7e-24,-1,0.4248
"movement in host","MMEA9_C3",0,2,3.7e-24,-1.58496250072116,0.1693
"extracellular matrix assembly","MMEA9_C3",0,0,3.7e-24,0,1
"cellular metabolic compound salvage","MMEA9_C3",0,0,3.7e-24,0,1
"regulation of ATP-dependent activity","MMEA9_C3",0,0,3.7e-24,0,1
"cell migration involved in heart development","MMEA9_C3",0,0,3.7e-24,0,1
"cellular response to fluid shear stress","MMEA9_C3",0,0,3.7e-24,0,1
"sphingomyelin biosynthetic process","MMEA9_C3",0,0,3.7e-24,0,1
"ether lipid biosynthetic process","MMEA9_C3",0,0,3.7e-24,0,1
"embryonic body morphogenesis","MMEA9_C3",0,0,3.7e-24,0,1
"amino sugar biosynthetic process","MMEA9_C3",0,0,3.7e-24,0,1
"glycerol ether biosynthetic process","MMEA9_C3",1,0,3.7e-24,1,0.2166
"pigmentation","MMEA9_C3",1,1,3.7e-24,0,1
"cellular response to ketone","MMEA9_C3",0,1,3.7e-24,-1,0.4189
"nonribosomal peptide biosynthetic process","MMEA9_C3",0,0,3.7e-24,0,1
"glial cell apoptotic process","MMEA9_C3",1,0,3.7e-24,1,0.104
"lipoprotein catabolic process","MMEA9_C3",0,0,3.7e-24,0,1
"suppression of viral release by host","MMEA9_C3",0,0,3.7e-24,0,1
"chaperone-mediated autophagy","MMEA9_C3",0,0,3.7e-24,0,1
"regulation of steroid hormone biosynthetic process","MMEA9_C3",0,0,3.7e-24,0,1
"synaptic vesicle lumen acidification","MMEA9_C3",0,0,3.7e-24,0,1
"semaphorin-plexin signaling pathway involved in neuron projection guidance","MMEA9_C3",0,0,3.7e-24,0,1
"regulation of Golgi organization","MMEA9_C3",0,0,3.7e-24,0,1
"Schwann cell differentiation","MMEA9_C3",0,0,3.7e-24,0,1
"neurotrophin signaling pathway","MMEA9_C3",1,0,3.7e-24,1,0.3922
"regulation of microtubule depolymerization","MMEA9_C3",0,0,3.7e-24,0,1
"basement membrane organization","MMEA9_C3",0,0,3.7e-24,0,1
"establishment or maintenance of epithelial cell apical/basal polarity","MMEA9_C3",1,0,3.7e-24,1,0.3457
"face development","MMEA9_C3",0,0,3.7e-24,0,1
"osteoblast differentiation","MMEA9_C3",0,2,3.7e-24,-1.58496250072116,0.1323
"appendage development","MMEA9_C3",0,2,3.7e-24,-1.58496250072116,0.1338
"limb development","MMEA9_C3",0,1,3.7e-24,-1,0.4169
"regulation of ATP metabolic process","MMEA9_C3",2,1,3.7e-24,0.584962500721156,0.6244
"developmental growth involved in morphogenesis","MMEA9_C3",0,2,3.7e-24,-1.58496250072116,0.1571
"embryonic organ development","MMEA9_C3",1,4,3.7e-24,-1.32192809488736,0.1137
"negative regulation of growth","MMEA9_C3",1,2,3.7e-24,-0.584962500721156,0.5252
"microtubule depolymerization","MMEA9_C3",0,1,3.7e-24,-1,0.4512
"heme metabolic process","MMEA9_C3",0,0,3.7e-24,0,1
"regulation of neuron apoptotic process","MMEA9_C3",2,2,3.7e-24,0,1
"plasma membrane tubulation","MMEA9_C3",0,0,3.7e-24,0,1
"exosomal secretion","MMEA9_C3",0,0,3.7e-24,0,1
"vasculogenesis","MMEA9_C3",0,0,3.7e-24,0,1
"toxin transport","MMEA9_C3",0,0,3.7e-24,0,1
